station;date;minte;maxte;temp;prec;tsum5;tsum0
613500;23/06/2017;14,4;18,2;16,3;0,4;551,3;1190,8
613500;24/06/2017;12,2;18,9;15,6;2,1;561,9;1206,4
613500;25/06/2017;11,9;18,6;15,1;0;572;1221,5
613500;26/06/2017;11,2;18,6;14,4;0;581,4;1235,9
613500;27/06/2017;8,7;17,7;13,2;0;589,6;1249,1
613500;28/06/2017;9,5;20,2;14,7;1,2;599,3;1263,8
613500;29/06/2017;13,1;17,1;15,4;12,4;609,7;1279,2
613500;30/06/2017;14;15,4;14,6;34,3;619,3;1293,8
613500;01/07/2017;13,2;20,5;15,5;1,8;629,8;1309,3
613500;02/07/2017;12,6;18,3;15;0,4;639,8;1324,3
613500;03/07/2017;11,7;17,6;14,1;14,3;648,9;1338,4
613500;04/07/2017;11,3;18,5;14,3;0;658,2;1352,7
613500;05/07/2017;10,5;19,9;14,7;0;667,9;1367,4
613500;06/07/2017;6,3;19,4;14;0;676,9;1381,4
613500;07/07/2017;10,2;20;16,1;0,1;688;1397,5
613500;08/07/2017;12,2;22,1;16,4;0,1;699,4;1413,9
613500;09/07/2017;9,4;19,2;14,8;0;709,2;1428,7
613500;10/07/2017;7,3;19,4;13,9;3,7;718,1;1442,6
613500;11/07/2017;8,2;20,8;15,3;0,1;728,4;1457,9
613500;12/07/2017;13;17,2;14,3;2,8;737,7;1472,2
613500;13/07/2017;10,1;18,4;14,5;0;747,2;1486,7
613500;14/07/2017;8,8;19,6;14,5;0;756,7;1501,2
613500;15/07/2017;6,1;21,9;15,2;0;766,9;1516,4
613500;16/07/2017;11,2;18,9;14,9;7,2;776,8;1531,3
613500;17/07/2017;9,8;20,5;15,4;0;787,2;1546,7
613500;18/07/2017;11,3;18,9;15,2;0;797,4;1561,9
613500;19/07/2017;8,6;21,8;16,2;0;808,6;1578,1
613500;20/07/2017;13,2;22;16,8;1,9;820,4;1594,9
613500;21/07/2017;14,9;21,2;17,5;0;832,9;1612,4
613500;22/07/2017;14,8;20,3;16,8;0,4;844,7;1629,2
613500;23/07/2017;12,3;19,2;16,2;11,6;855,9;1645,4
613500;24/07/2017;8,9;22,3;15,7;11,1;866,6;1661,1
613500;25/07/2017;13,9;16,8;15,4;2,7;877;1676,5
613500;26/07/2017;12,9;22,7;17,8;0;889,8;1694,3
613500;27/07/2017;10,4;20,3;15,9;1,4;900,7;1710,2
613500;28/07/2017;9;20,5;15,8;0;911,5;1726
613500;29/07/2017;11,9;22;16,1;1,8;922,6;1742,1
613500;30/07/2017;11,9;25;18,3;12,7;935,9;1760,4
613500;31/07/2017;10,7;23,1;17,6;0,1;948,5;1778
613500;01/08/2017;12,2;23,5;17,8;0,1;961,3;1795,8
613500;02/08/2017;13,8;22,9;18,1;0;974,4;1813,9
613500;03/08/2017;12,8;19,2;16,7;10,5;986,1;1830,6
613500;04/08/2017;15;20,6;17,2;3,7;998,3;1847,8
613500;05/08/2017;14,1;21,3;17,2;0,1;1010,5;1865
613500;06/08/2017;12,6;21;16,2;0;1021,7;1881,2
613500;07/08/2017;9,8;22,5;16,9;0;1033,6;1898,1
613500;08/08/2017;11,1;25,1;18;0,1;1046,6;1916,1
613500;09/08/2017;15,3;22,5;18,5;0,3;1060,1;1934,6
613500;10/08/2017;11,7;21,3;16,8;0;1071,9;1951,4
613500;11/08/2017;10,1;18,6;14,8;0,1;1081,7;1966,2
613500;12/08/2017;14;17,3;15,3;2,1;1092;1981,5
613500;13/08/2017;10,9;19,9;15,5;0;1102,5;1997
613500;14/08/2017;6,4;20,2;14;0;1111,5;2011
613500;15/08/2017;10,3;25,1;18,8;6,5;1125,3;2029,8
613500;16/08/2017;13,5;21,7;17,8;0,5;1138,1;2047,6
613500;17/08/2017;10,1;22,9;17;6,2;1150,1;2064,6
613500;18/08/2017;15,5;20;17,9;4,6;1163;2082,5
613500;19/08/2017;13,7;19;16;1,9;1174;2098,5
613500;20/08/2017;13,2;18,6;15,6;0,4;1184,6;2114,1
613500;21/08/2017;13,3;19,6;15,8;1;1195,4;2129,9
613500;22/08/2017;10,9;19,2;15,3;0;1205,7;2145,2
613500;23/08/2017;9,1;20,5;15;0;1215,7;2160,2
613500;24/08/2017;7,8;20,2;14,9;0,1;1225,6;2175,1
613500;25/08/2017;13,4;21,4;16,8;0;1237,4;2191,9
613500;26/08/2017;10,5;20,6;15,9;0;1248,3;2207,8
613500;27/08/2017;11,9;19,4;15,8;0,1;1259,1;2223,6
613500;28/08/2017;10,3;20,5;16;0;1270,1;2239,6
613500;29/08/2017;14,6;23,9;19,1;0;1284,2;2258,7
613500;30/08/2017;14,9;18,8;17,2;8,7;1296,4;2275,9
613500;31/08/2017;12,8;16,8;15;6,2;1306,4;2290,9
613500;01/09/2017;8,3;18,7;13,9;0;1315,3;2304,8
613500;02/09/2017;8,3;17,9;13,3;0;1323,6;2318,1
613500;03/09/2017;6;19,3;12,7;0;1331,3;2330,8
613500;04/09/2017;7;17,7;13;0;1339,3;2343,8
613500;05/09/2017;7,8;19,8;14,8;0;1349,1;2358,6
613500;06/09/2017;13,9;16,7;15,6;16,8;1359,7;2374,2
613500;07/09/2017;12,3;14,6;13,3;8,6;1368;2387,5
613500;08/09/2017;12,9;15,9;14,2;6,6;1377,2;2401,7
613500;09/09/2017;10,7;15,5;13,7;20,2;1385,9;2415,4
613500;10/09/2017;9,4;17,4;13,8;0;1394,7;2429,2
613500;11/09/2017;12,7;18,2;14,8;3,2;1404,5;2444
613500;12/09/2017;12,8;17,1;14,7;0,2;1414,2;2458,7
613500;13/09/2017;11,1;14,6;12,7;20,1;1421,9;2471,4
613500;14/09/2017;10,5;14;12,3;9,4;1429,2;2483,7
613500;15/09/2017;10,9;16,1;12,8;0,2;1437;2496,5
613500;16/09/2017;7,4;14,5;11,8;1,4;1443,8;2508,3
613500;17/09/2017;6,6;16,7;11,1;0;1449,9;2519,4
613500;18/09/2017;4,7;16,2;10,4;0;1455,3;2529,8
613500;19/09/2017;8;16,9;12,5;2,9;1462,8;2542,3
613500;20/09/2017;11,4;16,2;13,3;1,7;1471,1;2555,6
613500;21/09/2017;9,4;17;13,2;0,5;1479,3;2568,8
613500;22/09/2017;6,5;15,8;10,7;0;1485;2579,5
613500;23/09/2017;5,9;16,3;11,8;0;1491,8;2591,3
613500;24/09/2017;13,4;19,5;15,2;0;1502;2606,5
613500;25/09/2017;12,6;18,6;14,6;3,7;1511,6;2621,1
613500;26/09/2017;12,8;17,5;14,6;0;1521,2;2635,7
613500;27/09/2017;12,8;16,9;14,5;7,2;1530,7;2650,2
613500;28/09/2017;12,9;15;13,8;0;1539,5;2664
613500;29/09/2017;12,6;17,1;14,1;0;1548,6;2678,1
613500;30/09/2017;11,3;15,4;13,3;0;1556,9;2691,4
613500;01/10/2017;11,1;16,3;13,2;6,1;1565,1;2704,6
613500;02/10/2017;11,3;16,1;13;13,2;1573,1;2717,6
613500;03/10/2017;11;15,3;12,8;1,4;1580,9;2730,4
613500;04/10/2017;7,7;12,3;11;5,3;1586,9;2741,4
613500;05/10/2017;8,8;12;10,4;2,5;1592,3;2751,8
613500;06/10/2017;9,4;14,4;11,2;1,9;1598,5;2763
613500;07/10/2017;8,4;12,2;10,4;2;1603,9;2773,4
613500;08/10/2017;5,7;11,4;9,1;0;1608;2782,5
613500;09/10/2017;4,4;12,6;8,7;0;1611,7;2791,2
613500;10/10/2017;2,4;12,9;8,4;0,4;1615,1;2799,6
613500;11/10/2017;11,2;14,3;12,8;0;1622,9;2812,4
613500;12/10/2017;10,3;13,8;12,2;2,3;1630,1;2824,6
613500;13/10/2017;9;14,5;11,9;0;1637;2836,5
613500;14/10/2017;13,9;15,8;14,9;0;1646,9;2851,4
613500;15/10/2017;12,8;15;14,1;0;1656;2865,5
613500;16/10/2017;10,7;16,9;13,8;0,1;1664,8;2879,3
613500;17/10/2017;11,6;14,8;13,6;0;1673,4;2892,9
613500;18/10/2017;11,3;13,6;12,3;3;1680,7;2905,2
613500;19/10/2017;11,2;13,1;11,8;0,7;1687,5;2917
613500;20/10/2017;11,1;12,3;11,8;3;1694,3;2928,8
613500;21/10/2017;9,6;13,9;11,7;1;1701;2940,5
613500;22/10/2017;9,5;13,1;11,3;7,5;1707,3;2951,8
613500;23/10/2017;8,5;12,1;9,9;5,6;1712,2;2961,7
613500;24/10/2017;8,2;13,1;10,3;7,6;1717,5;2972
613500;25/10/2017;10,9;14,4;13,1;2;1725,6;2985,1
613500;26/10/2017;10,5;13,5;11,6;2,6;1732,2;2996,7
613500;27/10/2017;9,2;11;10,2;1;1737,4;3006,9
613500;28/10/2017;9,5;11,9;10,6;0,7;1743;3017,5
613500;29/10/2017;4,2;10,4;8;8,9;1746;3025,5
613500;30/10/2017;2;8,7;5,8;0,4;1746,8;3031,3
613500;31/10/2017;1,6;9,7;7,2;0;1749;3038,5
613500;01/11/2017;9,5;13,1;11,6;0,5;1755,6;3050,1
613500;02/11/2017;9,3;11,5;10,4;1,9;1761;3060,5
613500;03/11/2017;6,6;10,3;9,1;0,2;1765,1;3069,6
613500;04/11/2017;8,5;11,4;9,5;0;1769,6;3079,1
613500;05/11/2017;6;11,2;9,5;0,1;1774,1;3088,6
613500;06/11/2017;0,3;9,4;5,4;0;1774,5;3094
613500;07/11/2017;-0,8;9,2;3,5;0;1774,5;3097,5
613500;08/11/2017;0,9;9,4;5,8;0;1775,3;3103,3
613500;09/11/2017;5,9;8,9;7,5;0,9;1777,8;3110,8
613500;10/11/2017;4,9;9;6,7;3,1;1779,5;3117,5
613500;11/11/2017;4,1;6,6;5;0;1779,5;3122,5
613500;12/11/2017;2,1;7,2;5,4;0;1779,9;3127,9
613500;13/11/2017;-0,5;6,6;3,4;0;1779,9;3131,3
613500;14/11/2017;-0,7;8,4;5,4;2,9;1780,3;3136,7
613500;15/11/2017;1,6;8,9;6,3;0,1;1781,6;3143
613500;16/11/2017;0,3;9,1;5,9;2;1782,5;3148,9
613500;17/11/2017;4,6;8,5;6,4;0;1783,9;3155,3
613500;18/11/2017;4,4;7;5,7;3,4;1784,6;3161
613500;19/11/2017;0,4;6,3;4,4;1,4;1784,6;3165,4
613500;20/11/2017;0,1;5,7;3,2;0,2;1784,6;3168,6
613500;21/11/2017;1,1;4,6;3,3;0,3;1784,6;3171,9
613500;22/11/2017;3,8;10,1;7,6;9,9;1787,2;3179,5
613500;23/11/2017;7,1;10,9;8,7;0,3;1790,9;3188,2
613500;24/11/2017;3,3;7,8;6,4;1,2;1792,3;3194,6
613500;25/11/2017;-0,1;6;3;0;1792,3;3197,6
613500;26/11/2017;2,8;6,1;4,7;1,9;1792,3;3202,3
613500;27/11/2017;3,5;6,2;5;8,8;1792,3;3207,3
613500;28/11/2017;3,7;5,9;4,7;6,7;1792,3;3212
613500;29/11/2017;-0,1;5;2,7;1,1;1792,3;3214,7
613500;30/11/2017;-1,2;5;1,1;0;1792,3;3215,8
613500;01/12/2017;-0,1;3,4;1,9;0;1792,3;3217,7
613500;02/12/2017;-0,6;3,9;2;0,1;1792,3;3219,7
613500;03/12/2017;2,6;6,8;4,5;4,2;1792,3;3224,2
613500;04/12/2017;2,4;5,1;3,6;0;1792,3;3227,8
613500;05/12/2017;2,8;8,4;7,2;0,3;1794,5;3235
613500;06/12/2017;6,8;8,7;7,9;0;1797,4;3242,9
613500;07/12/2017;4,9;8,7;6,2;3,5;1798,6;3249,1
613500;08/12/2017;2,3;6,3;4,1;0;1798,6;3253,2
613500;09/12/2017;1,2;4,9;3;0;1798,6;3256,2
613500;10/12/2017;-1,1;2;1;0,9;1798,6;3257,2
613500;11/12/2017;-1;0,5;0;2,9;1798,6;3257,2
613500;12/12/2017;-0,2;2,8;1;1,9;1798,6;3258,2
613500;13/12/2017;1,4;2,8;2;5,9;1798,6;3260,2
613500;14/12/2017;0,6;5;2,8;3,6;1798,6;3263
613500;15/12/2017;0,9;4;3;0,1;1798,6;3266
613500;16/12/2017;-1,7;2,7;1;0;1798,6;3267
613500;17/12/2017;-0,8;2,3;0,6;0;1798,6;3267,6
613500;18/12/2017;0,3;3,3;1,6;0;1798,6;3269,2
613500;19/12/2017;2,1;4,1;3;0;1798,6;3272,2
613500;20/12/2017;2,3;6,5;4,5;0;1798,6;3276,7
613500;21/12/2017;3,4;6,9;5,2;0;1798,8;3281,9
613500;22/12/2017;4;5,6;4,8;0;1798,8;3286,7
613500;23/12/2017;5;9,5;7,5;0;1801,3;3294,2
613500;24/12/2017;7,2;9,4;8,2;1,4;1804,5;3302,4
613500;25/12/2017;5,9;8,2;7,3;0,2;1806,8;3309,7
613500;26/12/2017;3,4;6,1;5;0,3;1806,8;3314,7
613500;27/12/2017;2,1;4,6;3,8;5,2;1806,8;3318,5
613500;28/12/2017;2,9;4,4;3,7;0;1806,8;3322,2
613500;29/12/2017;0,4;4,2;2,9;0;1806,8;3325,1
613500;30/12/2017;0,5;4,2;2,2;5;1806,8;3327,3
613500;31/12/2017;1;7,9;4,3;3;1806,8;3331,6
613500;01/01/2018;4,3;7,4;5,7;5,8;0,7;5,7
613500;02/01/2018;2,8;5,7;4,4;0;0,7;10,1
613500;03/01/2018;0,8;6;3,3;17,7;0,7;13,4
613500;04/01/2018;0,1;4,4;3;4,6;0,7;16,4
613500;05/01/2018;0,3;3,5;2,4;4,3;0,7;18,8
613500;06/01/2018;-1,5;2,7;0,4;2,7;0,7;19,2
613500;07/01/2018;-4,5;1,5;-1,8;0;0,7;19,2
613500;08/01/2018;-4,9;3;-1,7;0;0,7;19,2
613500;09/01/2018;0,1;4,3;2,3;0;0,7;21,5
613500;10/01/2018;1,2;3,4;2;14,7;0,7;23,5
613500;11/01/2018;1,7;3,4;2,6;1,8;0,7;26,1
613500;12/01/2018;0,7;2,3;1,7;0,4;0,7;27,8
613500;13/01/2018;-1;1,9;0,6;0;0,7;28,4
613500;14/01/2018;-2,2;0,1;-0,9;0;0,7;28,4
613500;15/01/2018;-1,7;2,4;0,3;3,3;0,7;28,7
613500;16/01/2018;0,8;3,7;2,3;5,8;0,7;31
613500;17/01/2018;0,9;2,1;1,3;0,1;0,7;32,3
613500;18/01/2018;0,2;2,1;1,1;3;0,7;33,4
613500;19/01/2018;0,1;2,7;1,5;0,4;0,7;34,9
613500;20/01/2018;0,3;2;1,4;0;0,7;36,3
613500;21/01/2018;-2,6;2,4;-0,2;0;0,7;36,3
613500;22/01/2018;-1,1;0,3;-0,2;0,6;0,7;36,3
613500;23/01/2018;-0,3;5;1,5;2,1;0,7;37,8
613500;24/01/2018;4,9;10,5;7,7;2,9;3,4;45,5
613500;25/01/2018;4,4;6,3;5,5;0,2;3,9;51
613500;26/01/2018;2,4;4,9;3,5;0,1;3,9;54,5
613500;27/01/2018;3;5,9;4,5;0,2;3,9;59
613500;28/01/2018;3,5;6,9;5,4;0,2;4,3;64,4
613500;29/01/2018;4,1;7,9;6,4;0,3;5,7;70,8
613500;30/01/2018;3,2;5,8;4,4;0;5,7;75,2
613500;31/01/2018;2,2;6,1;3,7;5,1;5,7;78,9
613500;01/02/2018;1,6;3,5;2,7;1,9;5,7;81,6
613500;02/02/2018;-2,3;3,1;1,9;6,5;5,7;83,5
613500;03/02/2018;-3,4;-0,9;-2;0;5,7;83,5
613500;04/02/2018;-3,2;0,9;-0,8;0;5,7;83,5
613500;05/02/2018;-5,3;-1,2;-3,2;0;5,7;83,5
613500;06/02/2018;-6,8;-1,9;-3,9;0;5,7;83,5
613500;07/02/2018;-5,5;-0,5;-2,4;0;5,7;83,5
613500;08/02/2018;-3,9;1,4;-1,5;0;5,7;83,5
613500;09/02/2018;-3,5;0;-1,8;0;5,7;83,5
613500;10/02/2018;-4,6;0,8;-1,7;0;5,7;83,5
613500;11/02/2018;-0,5;2,8;0,9;2,2;5,7;84,4
613500;12/02/2018;0,9;3,1;2;0,5;5,7;86,4
613500;13/02/2018;-0,6;1,4;0,6;0;5,7;87
613500;14/02/2018;-1,9;3,4;0,4;0;5,7;87,4
613500;15/02/2018;-1,3;0,8;-0,4;0,6;5,7;87,4
613500;16/02/2018;0,4;4,8;2,4;1;5,7;89,8
613500;17/02/2018;1;4,2;2,3;0,8;5,7;92,1
613500;18/02/2018;0,2;3,3;1,7;0;5,7;93,8
613500;19/02/2018;-0,2;3,5;1;2,9;5,7;94,8
613500;20/02/2018;-0,7;3,5;1;0;5,7;95,8
613500;21/02/2018;-0,5;3,1;0,8;0,9;5,7;96,6
613500;22/02/2018;-2,3;2,1;-0,2;1;5,7;96,6
613500;23/02/2018;-4,1;1,9;-1,2;0;5,7;96,6
613500;24/02/2018;-3,8;-0,5;-1,8;0;5,7;96,6
613500;25/02/2018;-6,2;-2;-4;0;5,7;96,6
613500;26/02/2018;-7,7;-0,8;-4,4;0;5,7;96,6
613500;27/02/2018;-8,3;-4,1;-6,2;0,1;5,7;96,6
613500;28/02/2018;-9,4;-5,5;-7,6;0,2;5,7;96,6
613500;01/03/2018;-7,9;-3,4;-5,6;0,1;5,7;96,6
613500;02/03/2018;-6,2;-2,6;-4,4;0,3;5,7;96,6
613500;03/03/2018;-4,7;-0,5;-2,9;0,2;5,7;96,6
613500;04/03/2018;-4,8;-0,7;-2,7;0;5,7;96,6
613500;05/03/2018;-2,5;2,5;-0,5;1,4;5,7;96,6
613500;06/03/2018;-3,2;6,4;1,7;0;5,7;98,3
613500;07/03/2018;-0,3;2;0,4;3,2;5,7;98,7
613500;08/03/2018;-1,1;2;0,2;7,8;5,7;98,9
613500;09/03/2018;-0,9;1,9;0,6;0,2;5,7;99,5
613500;10/03/2018;-1,6;1,9;0;4,5;5,7;99,5
613500;11/03/2018;0,8;4,7;2,8;4;5,7;102,3
613500;12/03/2018;2,5;5,4;4;11,1;5,7;106,3
613500;13/03/2018;1,1;3,4;2,1;5,5;5,7;108,4
613500;14/03/2018;0,6;3,6;1,8;0;5,7;110,2
613500;15/03/2018;-0,6;1,3;0,3;0;5,7;110,5
613500;16/03/2018;-4,5;-0,2;-1,9;0,1;5,7;110,5
613500;17/03/2018;-5,4;-1;-3,5;0,1;5,7;110,5
613500;18/03/2018;-4,9;0,9;-2,1;0,6;5,7;110,5
613500;19/03/2018;-6,4;2,7;-1,2;0;5,7;110,5
613500;20/03/2018;-2,5;4,2;1;0,3;5,7;111,5
613500;21/03/2018;-2,6;5,7;1,3;0,9;5,7;112,8
613500;22/03/2018;-0,2;2,8;1,1;5,1;5,7;113,9
613500;23/03/2018;-0,2;1,9;0,8;0;5,7;114,7
613500;24/03/2018;1,1;4,8;2,8;0;5,7;117,5
613500;25/03/2018;2,7;5,7;4;0,4;5,7;121,5
613500;26/03/2018;0,7;6,4;3,5;0;5,7;125
613500;27/03/2018;0,9;5,6;3,1;0;5,7;128,1
613500;28/03/2018;-1,7;0,9;-0,2;1;5,7;128,1
613500;29/03/2018;-0,6;0,7;0,2;0,9;5,7;128,3
613500;30/03/2018;-3,3;4,3;0,6;0;5,7;128,9
613500;31/03/2018;-0,9;2,1;0,5;0,3;5,7;129,4
613500;01/04/2018;0,1;2,3;1;0,1;5,7;130,4
613500;02/04/2018;-1,2;6,4;2,3;0;5,7;132,7
613500;03/04/2018;0,4;8,6;4,1;4,5;5,7;136,8
613500;04/04/2018;7,3;11,7;9,2;1,3;9,9;146
613500;05/04/2018;2,8;9,9;6,3;1,2;11,2;152,3
613500;06/04/2018;1,9;9,9;5,3;0;11,5;157,6
613500;07/04/2018;3,7;13,4;7,9;0;14,4;165,5
613500;08/04/2018;5,1;17,7;11,5;0;20,9;177
613500;09/04/2018;7,4;17,5;11,9;0;27,8;188,9
613500;10/04/2018;4,8;11,8;7,9;0;30,7;196,8
613500;11/04/2018;2,9;11,3;6,3;0;32;203,1
613500;12/04/2018;4,1;13,8;8,3;0;35,3;211,4
613500;13/04/2018;7,6;14,8;10,7;0,5;41;222,1
613500;14/04/2018;6,4;11,2;8,3;0,2;44,3;230,4
613500;15/04/2018;4,6;8,8;7;0,7;46,3;237,4
613500;16/04/2018;2,8;14,5;8,7;0;50;246,1
613500;17/04/2018;5,7;14,7;9,4;0;54,4;255,5
613500;18/04/2018;6,5;19,7;12,9;0;62,3;268,4
613500;19/04/2018;6,2;21,3;14,6;0;71,9;283
613500;20/04/2018;10,5;23,9;16,4;0;83,3;299,4
613500;21/04/2018;7,2;17;11,7;0;90;311,1
613500;22/04/2018;3,2;16,4;10,5;0;95,5;321,6
613500;23/04/2018;7,9;15,9;11,9;0;102,4;333,5
613500;24/04/2018;7,4;13,3;9,7;0,1;107,1;343,2
613500;25/04/2018;5,7;12,1;8;11;110,1;351,2
613500;26/04/2018;6;11,6;8,3;14,1;113,4;359,5
613500;27/04/2018;6,7;12,9;9,4;1,1;117,8;368,9
613500;28/04/2018;7,1;16;10,9;2,1;123,7;379,8
613500;29/04/2018;7,2;15,4;10,6;0;129,3;390,4
613500;30/04/2018;7,9;16,7;10,7;10,4;135;401,1
613500;01/05/2018;6,1;10,4;8,2;2,5;138,2;409,3
613500;02/05/2018;4,4;13,4;9,3;0;142,5;418,6
613500;03/05/2018;5,4;13,1;9;0;146,5;427,6
613500;04/05/2018;1,9;12,9;8,1;0;149,6;435,7
613500;05/05/2018;2,9;17,5;10,9;5,3;155,5;446,6
613500;06/05/2018;4,7;19,4;13,4;0;163,9;460
613500;07/05/2018;7,4;21,8;15,4;0;174,3;475,4
613500;08/05/2018;7,6;22,9;15,9;0;185,2;491,3
613500;09/05/2018;9,2;22,9;16,1;0;196,3;507,4
613500;10/05/2018;10,5;23,5;16,2;7,1;207,5;523,6
613500;11/05/2018;8,7;16,6;12,1;0,2;214,6;535,7
613500;12/05/2018;6,4;18,6;12,8;0;222,4;548,5
613500;13/05/2018;8;23,2;15,4;0;232,8;563,9
613500;14/05/2018;11,2;25,1;18,1;0;245,9;582
613500;15/05/2018;10,4;23,2;17,2;0;258,1;599,2
613500;16/05/2018;10,3;24;17,8;0;270,9;617
613500;17/05/2018;9,9;19,4;14,2;0;280,1;631,2
613500;18/05/2018;8,5;18,8;14,2;0;289,3;645,4
613500;19/05/2018;9,5;19,2;14,5;0;298,8;659,9
613500;20/05/2018;6,5;20,4;14,2;0;308;674,1
613500;21/05/2018;6,6;19,5;13,8;0;316,8;687,9
613500;22/05/2018;9,3;22,7;15,6;0;327,4;703,5
613500;23/05/2018;7,3;24,7;16,7;0;339,1;720,2
613500;24/05/2018;9,7;22,7;16,8;0;350,9;737
613500;25/05/2018;11,1;22,5;16,8;0;362,7;753,8
613500;26/05/2018;11,9;24,7;17,6;0,2;375,3;771,4
613500;27/05/2018;12,1;21,7;16,3;0,7;386,6;787,7
613500;28/05/2018;13,3;21,4;16,6;5,3;398,2;804,3
613500;29/05/2018;14,7;25,9;20,4;0;413,6;824,7
613500;30/05/2018;14,4;26,8;20,7;0;429,3;845,4
613500;31/05/2018;15,4;23,1;19;0;443,3;864,4
613500;01/06/2018;13,6;26,6;19,9;0;458,2;884,3
613500;02/06/2018;11,8;26,9;20,4;0;473,6;904,7
613500;03/06/2018;13,1;24,3;18,6;0;487,2;923,3
613500;04/06/2018;14,4;23,3;18,7;0;500,9;942
613500;05/06/2018;13,2;24,1;18,5;0;514,4;960,5
613500;06/06/2018;9,8;21,4;16,2;0;525,6;976,7
613500;07/06/2018;9,5;23,6;17,2;0;537,8;993,9
613500;08/06/2018;10;27,5;19,6;0;552,4;1013,5
613500;09/06/2018;12,1;27,2;20,3;0;567,7;1033,8
613500;10/06/2018;15,7;24,9;18,9;0,1;581,6;1052,7
613500;11/06/2018;11,2;19,1;15,2;0;591,8;1067,9
613500;12/06/2018;12,9;18,7;15,1;0,1;601,9;1083
613500;13/06/2018;12;19;15;0;611,9;1098
613500;14/06/2018;10,9;21,1;15,9;1,1;622,8;1113,9
613500;15/06/2018;11;20,4;15,9;0;633,7;1129,8
613500;16/06/2018;9;20,8;15,5;0,5;644,2;1145,3
613500;17/06/2018;12,5;19,9;16,1;7;655,3;1161,4
613500;18/06/2018;10,5;18,8;15,5;0;665,8;1176,9
613500;19/06/2018;12;20,3;16,6;0;677,4;1193,5
613500;20/06/2018;10,7;23,6;17,2;0;689,6;1210,7
613500;21/06/2018;10,5;17;13,5;0,2;698,1;1224,2
613500;22/06/2018;9,5;18,4;13,3;0;706,4;1237,5
613500;23/06/2018;9,8;17,8;13,8;0;715,2;1251,3
613500;24/06/2018;11,4;19,3;14,6;0;724,8;1265,9
613500;25/06/2018;9,8;23,3;16,6;0;736,4;1282,5
613500;26/06/2018;12,6;25,7;19,4;0;750,8;1301,9
613500;27/06/2018;11,9;23,9;18,6;0;764,4;1320,5
613500;28/06/2018;8,5;26,6;19;0;778,4;1339,5
613500;29/06/2018;11;23,6;18,5;0;791,9;1358
613500;30/06/2018;8,3;23,4;16,9;0;803,8;1374,9
613500;01/07/2018;10,2;22,8;16,7;0;815,5;1391,6
613500;02/07/2018;9,1;23,2;17,6;0;828,1;1409,2
613500;03/07/2018;10,3;24,5;18,1;0;841,2;1427,3
613500;04/07/2018;9,7;21,2;16,6;0;852,8;1443,9
613500;05/07/2018;14,6;19,6;16,4;0,1;864,2;1460,3
613500;06/07/2018;13;21,8;17,1;0;876,3;1477,4
613500;07/07/2018;12,2;24,3;17,7;0;889;1495,1
613500;08/07/2018;14,5;24,2;18,9;0;902,9;1514
613500;09/07/2018;12,6;19,8;16,1;0;914;1530,1
613500;10/07/2018;10,6;20;15,7;0,3;924,7;1545,8
613500;11/07/2018;15,3;26;19,6;0;939,3;1565,4
613500;12/07/2018;14,4;28,2;21,9;0;956,2;1587,3
613500;13/07/2018;15,3;26,7;20,5;0;971,7;1607,8
613500;14/07/2018;13,6;20,4;16;0;982,7;1623,8
613500;15/07/2018;11,6;24,6;18,5;0;996,2;1642,3
613500;16/07/2018;10,9;28,4;21;0;1012,2;1663,3
613500;17/07/2018;13,7;29,1;21,7;1;1028,9;1685
613500;18/07/2018;17,3;25,2;20,5;0;1044,4;1705,5
613500;19/07/2018;13,9;23,2;18,8;0;1058,2;1724,3
613500;20/07/2018;11,7;24,2;18,3;0;1071,5;1742,6
613500;21/07/2018;10;26,2;19,4;0;1085,9;1762
613500;22/07/2018;15,6;27;21,3;0;1102,2;1783,3
613500;23/07/2018;14,4;26,7;20,7;0;1117,9;1804
613500;24/07/2018;16,8;29,4;23,2;0;1136,1;1827,2
613500;25/07/2018;15,5;32;24,8;0;1155,9;1852
613500;26/07/2018;19,3;31,1;25,3;0;1176,2;1877,3
613500;27/07/2018;17,2;30,2;24,1;0;1195,3;1901,4
613500;28/07/2018;18,3;29,4;23,4;14,2;1213,7;1924,8
613500;29/07/2018;0;24,4;19,8;0;1228,5;1944,6
613500;30/07/2018;19,6;29,6;24,4;0;1247,9;1969
613500;31/07/2018;20,2;31,7;25,5;0;1268,4;1994,5
613500;01/08/2018;16,4;25,8;21,4;1,1;1284,8;2015,9
613500;02/08/2018;12,7;26,3;20,7;0;1300,5;2036,6
613500;03/08/2018;14,3;28,4;22,2;0;1317,7;2058,8
613500;04/08/2018;17,4;25,6;21,4;0;1334,1;2080,2
613500;05/08/2018;17,1;23;19,4;0;1348,5;2099,6
613500;06/08/2018;15,6;25,1;19,8;0;1363,3;2119,4
613500;07/08/2018;13,8;31,1;23,3;0;1381,6;2142,7
613500;08/08/2018;19,6;30,1;25;0;1401,6;2167,7
613500;09/08/2018;14,9;26,5;21,1;3,7;1417,7;2188,8
613500;10/08/2018;13,8;21,8;19,1;0;1431,8;2207,9
613500;11/08/2018;13,1;19;15,8;11;1442,6;2223,7
613500;12/08/2018;13,2;17,9;14,5;12,5;1452,1;2238,2
613500;13/08/2018;15,4;20,9;18;6,2;1465,1;2256,2
613500;14/08/2018;15,5;21,2;18,5;4;1478,6;2274,7
613500;15/08/2018;15,5;21,9;18,6;1,7;1492,2;2293,3
